time,3_50_94,3_57_83,3_62_126,3_63_94,3_63_99,3_64_92,3_64_96,3_66_128,3_69_104,3_69_118,3_71_72,3_75_124,3_79_66,3_79_77,3_82_115,3_83_67,3_84_94,3_84_125,3_91_101,3_95_128,3_98_43,3_98_91,3_99_118,3_101_59,3_102_22,3_102_28,3_103_32,3_104_74,3_108_42,3_109_12,3_111_42,3_112_61,3_113_102,3_114_114,3_116_1,3_116_59,3_119_43,3_120_123,3_122_94,3_125_75,3_129_86,3_129_100,3_132_50,3_136_70,3_140_74,3_140_89,3_141_114,3_148_98
1.000000000000,11.57146414,34.61140793,0.3815241469,9.452978386,6.075812051,12.58986851,7.418064858,0.5244509558,5.174303747,0.3807715657,29.59311304,1.271053675,56.11993675,28.06664071,3.675153554,52.13051084,13.91742629,1.647668456,11.77956623,1.964817960,81.53581497,18.01638077,5.062948302,60.78652603,117.0739518,107.8016968,101.9805556,47.22729106,93.15155521,141.1655878,99.59365646,70.82627346,10.57241129,5.891415463,176.9948272,77.41410310,101.5569385,2.419061337,12.71329830,57.11693640,26.16899673,12.27881079,109.4050100,77.72266588,69.99295489,32.33625218,8.935136651,26.59140539
