time,1_56_126,1_63_117,1_64_104,1_64_111,1_67_110,1_67_119,1_68_71,1_69_105,1_69_116,1_70_73,1_73_83,1_74_115,1_76_89,1_80_103,1_83_95,1_83_106,1_83_124,1_84_127,1_88_110,1_92_93,1_93_114,1_94_95,1_94_103,1_94_115,1_95_75,1_95_81,1_95_95,1_99_44,1_100_51,1_100_75,1_101_53,1_102_24,1_102_57,1_103_32,1_104_45,1_106_17,1_106_58,1_106_71,1_108_24,1_108_43,1_110_22,1_112_16,1_112_61,1_114_6,1_114_13,1_115_66,1_116_60,1_116_100,1_120_112,1_121_82,1_121_104,1_131_65,1_135_119,1_137_73,1_138_116,1_139_122,1_142_116,1_143_107,1_146_106,1_147_91,1_147_97,1_149_129,1_152_94,1_153_111,1_153_113,1_153_124,1_154_126,1_155_123,1_155_131,1_156_96,1_156_99,1_165_101,1_167_59,1_167_66
1.000000000000,0.1273966192,0.3892635487,2.328281429,0.7458141029,1.238019808,0.7864249811,28.20281519,2.936715172,1.130196756,26.03659003,19.51599596,1.855747281,14.99342660,7.627149646,13.64457173,7.019844452,1.579179485,0.7998947681,6.079428215,17.48476621,5.031480617,16.38614618,11.65191396,4.481992061,39.28953809,31.73199426,16.66582789,81.52021852,70.06421882,37.07305706,66.66029230,114.8815087,62.12283727,105.0942424,81.60640473,127.9953104,67.62450189,52.21091338,125.0420541,89.27131898,132.3776997,142.6584298,73.54569641,173.6174518,154.9183590,66.37736089,77.53710304,19.10724668,8.399114815,45.71855487,11.56592359,84.92636294,0.8216801839,78.11000450,4.802816480,1.102695939,7.690832757,18.08391573,23.07103412,33.94290492,27.34547930,0.3488986220,36.77219200,29.23092497,27.56051480,6.059858138,4.685190541,10.59177321,1.109653386,50.07866022,45.07607166,91.54979811,110.2529819,77.00707948
