time,3_50_94,3_57_83,3_62_126,3_63_94,3_63_99,3_64_92,3_64_96,3_66_128,3_69_104,3_69_118,3_71_72,3_75_124,3_79_66,3_79_77,3_82_115,3_83_67,3_84_94,3_84_125,3_91_101,3_95_128,3_98_43,3_98_91,3_99_118,3_101_59,3_102_22,3_102_28,3_103_32,3_104_74,3_108_42,3_109_12,3_111_42,3_112_61,3_113_102,3_114_114,3_116_1,3_116_59,3_119_43,3_120_123,3_122_94,3_125_75,3_129_86,3_129_100,3_132_50,3_136_70,3_140_74,3_140_89,3_141_114,3_148_98
1.000000000000,10.20677448,31.47532746,0.8310350982,8.852001846,5.962335298,11.95785059,6.917362490,1.053040123,5.438182556,1.799644048,30.02000071,2.113735161,61.60812896,29.31788713,4.459105758,46.65140464,13.29920690,2.392856499,11.04070843,2.984207793,82.59874089,18.67645773,5.295764958,61.14381731,117.7198188,107.5453628,102.3635998,49.58268211,95.63146584,144.4355881,98.71074119,71.08284368,10.29541535,5.685174845,179.9922679,77.09442582,111.7984513,3.001290598,12.13899782,57.54397045,25.84327913,11.57348643,108.4807993,78.35191889,68.92557223,31.82204456,8.057421723,25.04080277
