pp_0000 705475.0 6202825.0 1.0 "5.61109988769999956659262352e-01"
pp_0001 705475.0 6199825.0 1.0 "2.999998240500000079578057921026"
pp_0002 702175.0 6196825.0 1.0 "1.22656339599999993777990070e-02"
pp_0003 705475.0 6196825.0 1.0 "3.13655566900000015717608903e-01"
pp_0004 696175.0 6193825.0 1.0 "2.999998240500000079578057921026"
pp_0005 699175.0 6193825.0 1.0 "2.999998240500000079578057921026"
pp_0006 702175.0 6193825.0 1.0 "4.99999995010000017336970757e-03"
pp_0007 705475.0 6193825.0 1.0 "4.99999995010000017336970757e-03"
pp_0008 690175.0 6190825.0 1.0 "2.99999824050000007957805792103"
pp_0009 693175.0 6190825.0 1.0 "4.9999999501000001733697076e-03"
pp_0010 696175.0 6190825.0 1.0 "2.999998240500000079578057921026"
pp_0011 699175.0 6190825.0 1.0 "2.999998240500000079578057921026"
pp_0012 702175.0 6190825.0 1.0 "2.999998240500000079578057921026"
pp_0013 705475.0 6190825.0 1.0 "2.447050883000000176537014340283"
pp_0014 687175.0 6187825.0 1.0 "2.99999824050000007957805792103"
pp_0015 690175.0 6187825.0 1.0 "3.4583584118999997902843546e-02"
pp_0016 693175.0 6187825.0 1.0 "1.0457792007000000014671492e-02"
pp_0017 696175.0 6187825.0 1.0 "2.999998240500000079578057921026"
pp_0018 699175.0 6187825.0 1.0 "2.999998240500000079578057921026"
pp_0019 702175.0 6187825.0 1.0 "2.999998240500000079578057921026"
pp_0020 705475.0 6187825.0 1.0 "2.999998240500000079578057921026"
pp_0021 690175.0 6184825.0 1.0 "2.1860948443000000063207722e-01"
pp_0022 693175.0 6184825.0 1.0 "2.06724047709999991795370988257"
pp_0023 696175.0 6184825.0 1.0 "6.24079619349999989430521907e-02"
pp_0024 699175.0 6184825.0 1.0 "2.999998240500000079578057921026"
pp_0025 702175.0 6184825.0 1.0 "2.76617721680000004658150914e-02"
pp_0026 705475.0 6184825.0 1.0 "8.95518578120000019460178464e-01"
pp_0027 693175.0 6181825.0 1.0 "2.3976180529999998464196764e-02"
pp_0028 696175.0 6181825.0 1.0 "3.11377336930000025994047519e-01"
pp_0029 699175.0 6181825.0 1.0 "8.42188680589999960623970310e-01"
pp_0030 702175.0 6181825.0 1.0 "2.999998240500000079578057921026"
pp_0031 705475.0 6181825.0 1.0 "2.999998240500000079578057921026"
pp_0032 687175.0 6178825.0 1.0 "7.5946716114000001329742418e-01"
pp_0033 690175.0 6178825.0 1.0 "6.1583447858999995627726776e-01"
pp_0034 693175.0 6178825.0 1.0 "2.99999824050000007957805792103"
pp_0035 699175.0 6178825.0 1.0 "1.82797814889999993281932689e-01"
pp_0036 702175.0 6178825.0 1.0 "2.999998240500000079578057921026"
pp_0037 705475.0 6178825.0 1.0 "4.99999995010000017336970757e-03"
pp_0038 672175.0 6175825.0 1.0 "1.341822283900000023493248590967"
pp_0039 675175.0 6175825.0 1.0 "1.89264865300000015291281841e-02"
pp_0040 678175.0 6175825.0 1.0 "1.60970020739999997161362444e-01"
pp_0041 681175.0 6175825.0 1.0 "8.25239486210000011690013366e-02"
pp_0042 684175.0 6175825.0 1.0 "1.64432250199999990813992667e-01"
pp_0043 687175.0 6175825.0 1.0 "3.62144588539999978671346526e-01"
pp_0044 702175.0 6175825.0 1.0 "2.9999982405000000795780579210259"
pp_0045 705475.0 6175825.0 1.0 "4.999999950100000173369707568e-03"
pp_0046 666175.0 6172825.0 1.0 "1.4568673150999999696408871e-02"
pp_0047 669175.0 6172825.0 1.0 "1.30203602340000001991171530e-01"
pp_0048 675175.0 6172825.0 1.0 "5.71557594820000028357220856e-02"
pp_0049 678175.0 6172825.0 1.0 "4.13110277839999984195173965e-01"
pp_0050 681175.0 6172825.0 1.0 "1.71665886260000011276360965e-01"
pp_0051 684175.0 6172825.0 1.0 "2.999998240500000079578057921026"
pp_0052 693175.0 6172825.0 1.0 "2.999998240500000079578057921026"
pp_0053 696175.0 6172825.0 1.0 "4.999999950100000173369707568e-03"
pp_0054 699175.0 6172825.0 1.0 "4.999999950100000173369707568e-03"
pp_0055 702175.0 6172825.0 1.0 "2.9999982405000000795780579210259"
pp_0056 705475.0 6172825.0 1.0 "2.9999982405000000795780579210259"
pp_0057 681175.0 6169825.0 1.0 "2.999998240500000079578057921026"
pp_0058 687175.0 6169825.0 1.0 "8.56426111520000032939492485e-01"
pp_0059 696175.0 6169825.0 1.0 "2.9999982405000000795780579210259"
pp_0060 699175.0 6169825.0 1.0 "1.5906330428999999604400272801286"
pp_0061 702175.0 6169825.0 1.0 "2.9999982405000000795780579210259"
pp_0062 705475.0 6169825.0 1.0 "2.9999982405000000795780579210259"
pp_0063 696175.0 6166825.0 1.0 "3.519638016700000204828313599e-01"
pp_0064 699175.0 6166825.0 1.0 "2.9999982405000000795780579210259"
pp_0065 702175.0 6166825.0 1.0 "4.442945643799999788647880905e-01"
pp_0066 705475.0 6166825.0 1.0 "4.999999950100000173369707568e-03"
pp_0067 693175.0 6163825.0 1.0 "2.999998240500000079578057921026"
pp_0068 696175.0 6163825.0 1.0 "2.9999982405000000795780579210259"
pp_0069 699175.0 6163825.0 1.0 "4.999999950100000173369707568e-03"
pp_0070 702175.0 6163825.0 1.0 "4.999999950100000173369707568e-03"
pp_0071 705475.0 6163825.0 1.0 "2.9999982405000000795780579210259"
pp_0072 690175.0 6160825.0 1.0 "2.999998240500000079578057921026"
pp_0073 693175.0 6160825.0 1.0 "3.34002717259999984400486994e-02"
pp_0074 696175.0 6160825.0 1.0 "4.999999950100000173369707568e-03"
pp_0075 699175.0 6160825.0 1.0 "4.999999950100000173369707568e-03"
pp_0076 702175.0 6160825.0 1.0 "2.9999982405000000795780579210259"
pp_0077 705475.0 6160825.0 1.0 "4.999999950100000173369707568e-03"
pp_0078 684175.0 6157825.0 1.0 "1.74450412219999989593688383e-01"
pp_0079 693175.0 6157825.0 1.0 "4.99999995010000017336970757e-03"
pp_0080 678175.0 6154825.0 1.0 "2.999998240500000079578057921026"
pp_0081 681175.0 6154825.0 1.0 "4.99999995010000017336970757e-03"
pp_0082 684175.0 6154825.0 1.0 "1.83472086540000002552464053e-02"

