Code national BSS|Code côte chronique|Côte chronique définie pour le point d'eau|Date de la mesure|Profondeur relative/repère de mesure|Côte NGF|Code continuité|Continuité|Code mode obtention|Mode obtention|Code qualification|Qualification de la mesure|Code statut de la mesure|Statut de la mesure|Code nature de la mesure|Nature de la mesure|Profondeur début site de mesure|Profondeur fin site de mesure|X_WGS84|Y_WGS84|Producteur de données|
10906X0038/C2-2|2|Profondeur relative|05/05/2000 00:00:00|6.20|100.87|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|06/05/2000 00:00:00|6.18|100.89|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|07/05/2000 00:00:00|6.17|100.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|08/05/2000 00:00:00|6.16|100.91|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|09/05/2000 00:00:00|6.17|100.90|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|10/05/2000 00:00:00|6.22|100.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|11/05/2000 00:00:00|6.21|100.86|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|12/05/2000 00:00:00|6.22|100.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|13/05/2000 00:00:00|6.22|100.85|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
10906X0038/C2-2|2|Profondeur relative|14/05/2000 00:00:00|6.23|100.84|2|Point courant|1|Valeur mesurée|1|Correcte|2|NV1|||31.00|90.80|2.68544026068406|42.6858672026748|Syndicat Mixte pour la Protection et la Gestion des Nappes Souterraines de la Plaine du Roussillon|
