Code national BSS	Code côte chronique	Côte chronique définie pour le point d'eau	Date de la mesure	Côte NGF	Profondeur relative/repère de mesure	Code continuité	Continuité	Code mode obtention	Mode obtention	Code qualification	Qualification de la mesure	Code statut de la mesure	Statut de la mesure	Code nature de la mesure	Nature de la mesure	Profondeur début site de mesure	Profondeur fin site de mesure	X_WGS84	Y_WGS84	Producteur de données
10963X0059/MEDALU	2	Profondeur relative	18/12/1998 00:00	107.04	48.68	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	19/12/1998 00:00	107.07	48.65	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	20/12/1998 00:00	107.28	48.44	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	21/12/1998 00:00	107.06	48.66	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	22/12/1998 00:00	107	48.72	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	23/12/1998 00:00	107.03	48.69	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	24/12/1998 00:00	106.99	48.73	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	25/12/1998 00:00	106.96	48.76	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	26/12/1998 00:00	107	48.72	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	27/12/1998 00:00	107.08	48.64	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	28/12/1998 00:00	107.07	48.65	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	29/12/1998 00:00	107.1	48.62	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	30/12/1998 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	31/12/1998 00:00	107.06	48.66	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	01/01/1999 00:00	106.99	48.73	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	02/01/1999 00:00	106.97	48.75	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	03/01/1999 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	04/01/1999 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	05/01/1999 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	06/01/1999 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	07/01/1999 00:00	106.96	48.76	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	08/01/1999 00:00	107.04	48.68	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	09/01/1999 00:00	107.07	48.65	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	10/01/1999 00:00	107.14	48.58	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	11/01/1999 00:00	106.97	48.75	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	12/01/1999 00:00	106.9	48.82	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	13/01/1999 00:00	106.92	48.8	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	14/01/1999 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	15/01/1999 00:00	106.9	48.82	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	16/01/1999 00:00	106.96	48.76	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	17/01/1999 00:00	106.99	48.73	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	18/01/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	19/01/1999 00:00	106.88	48.84	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	20/01/1999 00:00	106.92	48.8	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	21/01/1999 00:00	106.92	48.8	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	22/01/1999 00:00	106.89	48.83	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	23/01/1999 00:00	106.88	48.84	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	24/01/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	25/01/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	26/01/1999 00:00	106.95	48.77	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	27/01/1999 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	28/01/1999 00:00	106.97	48.75	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	29/01/1999 00:00	106.89	48.83	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	30/01/1999 00:00	106.87	48.85	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	31/01/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	01/02/1999 00:00	106.87	48.85	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	02/02/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	03/02/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	04/02/1999 00:00	106.89	48.83	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	05/02/1999 00:00	106.97	48.75	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	06/02/1999 00:00	106.98	48.74	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	07/02/1999 00:00	107.06	48.66	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	08/02/1999 00:00	107	48.72	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	09/02/1999 00:00	107.12	48.6	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	10/02/1999 00:00	106.99	48.73	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	11/02/1999 00:00	106.9	48.82	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	12/02/1999 00:00	106.88	48.84	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	13/02/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	14/02/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	15/02/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	16/02/1999 00:00	106.91	48.81	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	17/02/1999 00:00	106.87	48.85	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	18/02/1999 00:00	106.85	48.87	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	19/02/1999 00:00	106.81	48.91	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	20/02/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	21/02/1999 00:00	106.92	48.8	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	22/02/1999 00:00	106.96	48.76	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	23/02/1999 00:00	106.89	48.83	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	24/02/1999 00:00	106.98	48.74	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	25/02/1999 00:00	106.91	48.81	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	26/02/1999 00:00	106.89	48.83	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	27/02/1999 00:00	106.9	48.82	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	28/02/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	01/03/1999 00:00	106.9	48.82	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	02/03/1999 00:00	107.08	48.64	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	03/03/1999 00:00	107.08	48.64	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	04/03/1999 00:00	107	48.72	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	05/03/1999 00:00	106.94	48.78	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	06/03/1999 00:00	106.9	48.82	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	07/03/1999 00:00	106.94	48.78	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	08/03/1999 00:00	106.93	48.79	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	09/03/1999 00:00	106.89	48.83	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	10/03/1999 00:00	106.88	48.84	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	11/03/1999 00:00	106.87	48.85	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	12/03/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	13/03/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	14/03/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	15/03/1999 00:00	106.85	48.87	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	16/03/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	17/03/1999 00:00	106.87	48.85	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	18/03/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	19/03/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	20/03/1999 00:00	106.88	48.84	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	21/03/1999 00:00	106.87	48.85	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	22/03/1999 00:00	106.86	48.86	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	23/03/1999 00:00	106.92	48.8	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	24/03/1999 00:00	106.98	48.74	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	25/03/1999 00:00	106.95	48.77	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	26/03/1999 00:00	106.91	48.81	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	27/03/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	28/03/1999 00:00	106.8	48.92	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	29/03/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	30/03/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	31/03/1999 00:00	106.88	48.84	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	01/04/1999 00:00	106.81	48.91	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	02/04/1999 00:00	106.76	48.96	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	03/04/1999 00:00	106.76	48.96	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	04/04/1999 00:00	106.75	48.97	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	05/04/1999 00:00	106.77	48.95	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	06/04/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	07/04/1999 00:00	106.85	48.87	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	08/04/1999 00:00	106.79	48.93	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	09/04/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	10/04/1999 00:00	106.79	48.93	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	11/04/1999 00:00	106.9	48.82	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	12/04/1999 00:00	106.87	48.85	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	13/04/1999 00:00	106.99	48.73	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	14/04/1999 00:00	106.88	48.84	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	15/04/1999 00:00	106.91	48.81	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	16/04/1999 00:00	106.84	48.88	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	17/04/1999 00:00	106.73	48.99	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	18/04/1999 00:00	106.77	48.95	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	19/04/1999 00:00	106.83	48.89	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	20/04/1999 00:00	106.83	48.89	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	21/04/1999 00:00	106.75	48.97	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	22/04/1999 00:00	106.77	48.95	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	23/04/1999 00:00	106.77	48.95	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	24/04/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	25/04/1999 00:00	106.83	48.89	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	26/04/1999 00:00	106.79	48.93	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	27/04/1999 00:00	106.85	48.87	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	28/04/1999 00:00	106.82	48.9	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	29/04/1999 00:00	106.77	48.95	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	30/04/1999 00:00	106.66	49.06	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	01/05/1999 00:00	106.71	49.01	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	02/05/1999 00:00	106.76	48.96	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	03/05/1999 00:00	106.77	48.95	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	04/05/1999 00:00	106.72	49	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	05/05/1999 00:00	106.7	49.02	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	06/05/1999 00:00	106.74	48.98	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	07/05/1999 00:00	106.69	49.03	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
10963X0059/MEDALU	2	Profondeur relative	08/05/1999 00:00	106.7	49.02	2	Point courant	1	Valeur mesurée	1	Correcte	2	NV1			40.11	57.3	2.75338679	42.60848358	BRGM
