time,3_50_94,3_57_83,3_62_126,3_63_94,3_63_99,3_64_92,3_64_96,3_66_128,3_69_104,3_69_118,3_71_72,3_75_124,3_79_66,3_79_77,3_82_115,3_83_67,3_84_94,3_84_125,3_91_101,3_95_128,3_98_43,3_98_91,3_99_118,3_101_59,3_102_22,3_102_28,3_103_32,3_104_74,3_108_42,3_109_12,3_111_42,3_112_61,3_113_102,3_114_114,3_116_1,3_116_59,3_119_43,3_120_123,3_122_94,3_125_75,3_129_86,3_129_100,3_132_50,3_136_70,3_140_74,3_140_89,3_141_114,3_148_98
1.000000000000,13.27170165,34.40490259,1.642079752,11.22284837,6.464527004,14.26975015,8.756065594,1.739084958,6.020501278,2.496321593,29.38863065,3.197859083,62.81987845,28.84579748,4.268346873,46.82400717,13.92651876,3.326344823,10.68206582,2.178588934,80.95523577,17.07728938,5.283120591,61.05478970,117.3388597,105.2751507,102.5652049,49.17024944,94.66353368,143.5080018,100.0263891,71.02416433,8.623198139,7.748526626,180.6107201,78.28688995,112.1322170,2.899485303,15.72780624,59.02431440,32.64984462,14.02251504,110.0146060,78.66069758,78.63863440,37.92091456,8.835150786,26.92490802
