time,3_50_94,3_57_83,3_62_126,3_63_94,3_63_99,3_64_92,3_64_96,3_66_128,3_69_104,3_69_118,3_71_72,3_75_124,3_79_66,3_79_77,3_82_115,3_83_67,3_84_94,3_84_125,3_91_101,3_95_128,3_98_43,3_98_91,3_99_118,3_101_59,3_102_22,3_102_28,3_103_32,3_104_74,3_108_42,3_109_12,3_111_42,3_112_61,3_113_102,3_114_114,3_116_1,3_116_59,3_119_43,3_120_123,3_122_94,3_125_75,3_129_86,3_129_100,3_132_50,3_136_70,3_140_74,3_140_89,3_141_114,3_148_98
1.000000000000,11.52755547,30.06764390,1.560032090,10.22635805,7.722523947,12.59352334,8.460537156,1.656570831,6.256348865,2.641063666,27.61799743,2.678752966,61.73952788,28.61248269,2.743470431,47.28434105,13.81394573,0.9879163323,11.62867599,3.932948177,81.54858634,19.56227535,6.402613806,58.73188879,117.2477907,108.0286801,100.7463629,45.69088874,94.60513097,142.0653549,99.24513368,67.32586483,10.01128309,4.626878471,174.9925265,75.78031618,104.4610079,3.129268562,13.95408768,57.48199012,29.31865413,12.92737918,103.9054069,79.11794795,73.73613581,37.24405641,9.271537997,24.73725649
