time,QMAP_1_45_124,QMAP_1_170_54,QMAP_1_97_71,QMAP_1_35_130,QMAP_1_151_91,QMAP_1_167_55,QMAP_1_79_93,QMAP_1_139_120,QMAP_1_112_42,QMAP_1_60_86,QMAP_1_83_116,QMAP_1_48_117,QMAP_1_121_104,QMAP_1_51_120,QMAP_1_128_81,QMAP_1_130_113,QMAP_1_168_66,QMAP_1_25_128,QMAP_1_117_34,QMAP_1_164_93,QMAP_1_63_82,QMAP_1_88_107,QMAP_1_112_10,QMAP_1_174_47,QMAP_1_142_112,QMAP_1_42_121,QMAP_1_64_108,QMAP_1_116_90,QMAP_1_81_93,QMAP_1_43_126,QMAP_1_159_122,QMAP_1_26_131,QMAP_1_102_20,QMAP_1_111_55,QMAP_1_149_114,QMAP_1_39_125,QMAP_1_123_127,QMAP_1_32_123,QMAP_1_130_71,QMAP_1_116_122,QMAP_1_101_125,QMAP_1_49_96,QMAP_1_130_115,QMAP_1_173_52,QMAP_1_86_88,QMAP_1_92_103,QMAP_1_160_112,QMAP_1_58_89,QMAP_1_36_126,QMAP_1_110_104,QMAP_1_168_63,QMAP_1_114_7,QMAP_1_132_112,QMAP_1_86_94,QMAP_1_171_52,QMAP_1_153_113,QMAP_1_29_120,QMAP_1_112_28,QMAP_1_158_89,QMAP_1_71_76,QMAP_1_32_118,QMAP_1_86_101,QMAP_1_41_121,QMAP_1_100_30,QMAP_1_123_83,QMAP_1_67_88,QMAP_1_150_130,QMAP_1_74_92,QMAP_1_87_120,QMAP_1_154_86,QMAP_1_127_82,QMAP_1_69_81,QMAP_1_142_129,QMAP_1_62_115,QMAP_1_75_102,QMAP_1_148_130,QMAP_1_81_105,QMAP_1_112_107,QMAP_1_114_41,QMAP_1_48_97,QMAP_1_157_111,QMAP_1_88_101,QMAP_1_52_109,QMAP_1_151_101,QMAP_1_63_108,QMAP_1_111_38,QMAP_1_101_22,QMAP_1_96_85,QMAP_1_85_120,QMAP_1_115_59,QMAP_1_49_94,QMAP_1_73_88,QMAP_1_117_52,QMAP_1_88_110,QMAP_1_42_128,QMAP_1_152_99,QMAP_1_147_103,QMAP_1_98_92,QMAP_1_138_112,QMAP_1_80_123,QMAP_1_70_80,QMAP_1_142_130,QMAP_1_94_77,QMAP_1_158_77,QMAP_1_118_50,QMAP_1_59_100,QMAP_1_53_96,QMAP_1_163_103,QMAP_1_137_117,QMAP_1_100_37,QMAP_1_119_103,QMAP_1_144_110,QMAP_1_107_49,QMAP_1_57_82,QMAP_1_56_91,QMAP_1_97_80,QMAP_1_159_84,QMAP_1_67_103,QMAP_1_153_98,QMAP_1_178_55,QMAP_1_117_56,QMAP_1_117_99,QMAP_1_149_98,QMAP_1_83_92,QMAP_1_147_108,QMAP_1_164_105,QMAP_1_147_116,QMAP_1_130_129,QMAP_1_115_110,QMAP_1_55_101,QMAP_1_64_110,QMAP_1_107_29,QMAP_1_143_111,QMAP_1_100_26,QMAP_1_32_131,QMAP_1_103_63,QMAP_1_167_63,QMAP_1_82_127,QMAP_1_115_43,QMAP_1_67_79,QMAP_1_140_107,QMAP_1_40_108,QMAP_1_116_36,QMAP_1_64_88,QMAP_1_73_91,QMAP_1_78_100,QMAP_1_119_89,QMAP_1_141_114,QMAP_1_152_114,QMAP_1_68_127,QMAP_1_115_1,QMAP_1_138_71,QMAP_1_54_116,QMAP_1_25_129,QMAP_1_115_7,QMAP_1_73_124,QMAP_1_152_100,QMAP_1_104_20,QMAP_1_34_128,QMAP_1_64_123,QMAP_1_137_122,QMAP_1_155_99,QMAP_1_100_54,QMAP_1_105_16,QMAP_1_111_102,QMAP_1_103_51,QMAP_1_96_90,QMAP_1_164_67,QMAP_1_112_110,QMAP_1_111_64,QMAP_1_154_91,QMAP_1_70_96,QMAP_1_69_89,QMAP_1_149_99,QMAP_1_115_44,QMAP_1_126_75,QMAP_1_49_101,QMAP_1_55_85,QMAP_1_84_121,QMAP_1_68_123,QMAP_1_56_89,QMAP_1_70_128,QMAP_1_71_126,QMAP_1_112_71,QMAP_1_75_100,QMAP_1_52_128,QMAP_1_88_95,QMAP_1_146_104,QMAP_1_112_61,QMAP_1_62_78,QMAP_1_91_129,QMAP_1_162_89,QMAP_1_52_92,QMAP_1_85_100,QMAP_1_65_74,QMAP_1_116_112,QMAP_1_76_97,QMAP_1_67_95,QMAP_1_156_84,QMAP_1_125_82
1.000000000000,0.9780541036E-01,127.9534999,49.18776743,0.9575704592E-01,36.05943169,123.3322594,13.72432506,0.8549018892,104.1164422,30.51737558,2.077040004,0.1000043442,13.57863009,0.1000611276,51.53525103,7.821372295,85.13708833,0.1000001529,140.0000000,83.21378808,35.21717418,8.869573353,160.9570380,134.9820559,8.949000304,0.1000436348,0.7889676376,28.46109974,15.12193194,0.9708826615E-01,23.43490790,0.9418540038,121.1729222,77.36861578,13.66882198,0.1001766298,0.1821477150,0.1000005363,74.64388649,0.1724039973,0.7013438285,7.436905443,3.122445158,132.8909897,26.89246480,11.65993668,46.74677511,24.03753883,0.1001126373,12.18869840,90.31409489,172.4499956,10.04869285,16.57704875,132.6066197,23.44033514,0.1000000052,142.6535062,59.06984287,22.92188581,0.1000000016,10.95857582,0.1000366556,103.4884579,43.98941285,18.37827043,1.162780098,13.53488514,1.503134702,44.20053065,49.02315272,22.20778649,1.094594848,0.1828325611,7.861553703,1.183531079,6.979617824,10.84265111,107.7301672,3.809394941,40.62859174,11.73389662,0.1109149243,27.21468993,0.6954951998,107.4736040,117.4784072,29.74015238,1.534015740,75.62125378,15.02721150,16.16033770,89.73108291,6.081679619,0.9399914971E-01,32.79727634,21.46123798,21.13427077,5.539851572,1.729638974,20.78272558,1.045979439,34.90752536,69.06557783,93.09424401,1.945803281,8.252810401,84.28183466,2.308067713,92.02314155,14.24487314,17.61022060,82.79022236,41.33250370,17.73016228,33.31622086,70.49783817,3.701984030,35.71339276,149.6200295,83.05016747,18.76134696,23.90258668,17.74141906,20.28814490,84.14083402,9.667197382,0.1775249858,10.33890567,1.177753895,0.6554938668,112.0296515,15.20744842,108.6347350,0.1262643812,54.90406000,89.26821889,0.5906846444,105.8038353,28.69875214,11.43347654,0.1471023890,131.6382144,21.27805001,14.23798593,9.771043022,30.74393117,0.3513475082,19.84181581,0.3440205959,180.3318164,84.73891663,0.1000884369,0.1000352688,174.5374217,1.567416475,31.02308525,123.1356622,0.2023311722,0.2921598969,0.6198841395,43.64713792,66.12315815,127.2635951,13.20485692,68.16256987,23.79360517,76.91904193,10.54157573,66.44403854,43.78764678,13.31648416,16.73166248,25.68734474,104.2425370,61.76579275,0.8612610785,41.75756710,1.435829063,0.4204989058,28.75246925,0.3883044630,0.6647931189,58.92868699,9.690589115,0.9145340829E-01,15.67356477,20.49818811,70.60733565,40.31992446,0.2020993306,77.94332404,25.10428170,10.55975346,35.74137500,9.277975465,11.40424960,12.87562335,58.20128303,48.04307878
