 pp_0000  701875.0 6198925.0 1.0  1.13700000000000001065814103640150278807 
 pp_0001  704275.0 6198925.0 1.0  0.76846999999999998642863374698208644986 
 pp_0002  699475.0 6196525.0 1.0  0.83486300000000002174971314161666668952 
 pp_0003  701875.0 6196525.0 1.0  0.87267600000000000726174675946822389960 
 pp_0004  704275.0 6196525.0 1.0  0.61667099999999996917665612272685393691 
 pp_0005  694675.0 6194125.0 1.0  0.16239000000000000656363852158392546698 
 pp_0006  697075.0 6194125.0 1.0  1.35196000000000005059064278611913323402 
 pp_0007  699475.0 6194125.0 1.0  0.96682299999999998796340605622390285134 
 pp_0008  701875.0 6194125.0 1.0  1.70730000000000003979039320256561040878 
 pp_0009  704275.0 6194125.0 1.0  1.12292999999999998372857135109370574355 
 pp_0010  692275.0 6191725.0 1.0  0.1588229999999999919602089448744663969 
 pp_0011  694675.0 6191725.0 1.0  0.11054300000000000236966002375993411988 
 pp_0012  697075.0 6191725.0 1.0  3.00000000000000000000000000000000000000 
 pp_0013  699475.0 6191725.0 1.0  1.59681999999999990613730460609076544642 
 pp_0014  701875.0 6191725.0 1.0  1.26021000000000005236699962551938369870 
 pp_0015  704275.0 6191725.0 1.0  1.06136999999999992461141573585337027907 
 pp_0016  687475.0 6189325.0 1.0  0.1226410000000000000142108547152020037 
 pp_0017  689875.0 6189325.0 1.0  0.0155006999999999992012611471636773786 
 pp_0018  692275.0 6189325.0 1.0  0.1580320000000000058015814374812180176 
 pp_0019  694675.0 6189325.0 1.0  2.58517999999999981142195792926941066980 
 pp_0020  697075.0 6189325.0 1.0  1.77107999999999998763655639777425676584 
 pp_0021  699475.0 6189325.0 1.0  2.24350000000000004973799150320701301098 
 pp_0022  701875.0 6189325.0 1.0  0.83665500000000003755218358492129482329 
 pp_0023  704275.0 6189325.0 1.0  1.38569000000000008832046205498045310378 
 pp_0024  687475.0 6186925.0 1.0  0.0917610999999999982223997108121693600 
 pp_0025  689875.0 6186925.0 1.0  0.0882320000000000048689940967960865237 
 pp_0026  692275.0 6186925.0 1.0  0.4644369999999999887307922108448110521 
 pp_0027  694675.0 6186925.0 1.0  0.08541129999999999555804208739573368803 
 pp_0028  697075.0 6186925.0 1.0  0.70251600000000002932409870481933467090 
 pp_0029  699475.0 6186925.0 1.0  0.98236999999999996546762304205913096666 
 pp_0030  701875.0 6186925.0 1.0  0.78577600000000002999911430379142984748 
 pp_0031  704275.0 6186925.0 1.0  2.05283000000000015461409930139780044556 
 pp_0032  692275.0 6184525.0 1.0  3.0000000000000000000000000000000000000 
 pp_0033  694675.0 6184525.0 1.0  0.89256100000000004879296966464607976377 
 pp_0034  697075.0 6184525.0 1.0  0.50553300000000001013233941193902865052 
 pp_0035  699475.0 6184525.0 1.0  1.10318999999999989292120972095290198922 
 pp_0036  701875.0 6184525.0 1.0  0.73171799999999997954347463746671564877 
 pp_0037  704275.0 6184525.0 1.0  2.15757999999999983131715453055221587420 
 pp_0038  692275.0 6182125.0 1.0  1.4980999999999999872102307563181966543 
 pp_0039  694675.0 6182125.0 1.0  1.05110999999999998877342477499041706324 
 pp_0040  697075.0 6182125.0 1.0  0.39054699999999997750421698583522811532 
 pp_0041  699475.0 6182125.0 1.0  0.64407999999999998586019955837400630116 
 pp_0042  701875.0 6182125.0 1.0  1.83338000000000000966338120633736252785 
 pp_0043  704275.0 6182125.0 1.0  3.00000000000000000000000000000000000000 
 pp_0044  689875.0 6179725.0 1.0  3.0000000000000000000000000000000000000 
 pp_0045  692275.0 6179725.0 1.0  0.5609549999999999814193074598733801395 
 pp_0046  694675.0 6179725.0 1.0  2.24302000000000001378452907374594360590 
 pp_0047  697075.0 6179725.0 1.0  0.39544899999999999495869928978208918124 
 pp_0048  699475.0 6179725.0 1.0  0.60650099999999995681321252050111070275 
 pp_0049  701875.0 6179725.0 1.0  2.27442000000000010828671292983926832676 
 pp_0050  704275.0 6179725.0 1.0  3.00000000000000000000000000000000000000 
 pp_0051  673075.0 6177325.0 1.0  3.00000000000000000000000000000000000000 
 pp_0052  675475.0 6177325.0 1.0  1.04523000000000010345502232667058706284 
 pp_0053  677875.0 6177325.0 1.0  3.00000000000000000000000000000000000000 
 pp_0054  680275.0 6177325.0 1.0  2.03907999999999978157916302734520286322 
 pp_0055  682675.0 6177325.0 1.0  1.97676000000000007261746759468223899603 
 pp_0056  685075.0 6177325.0 1.0  3.00000000000000000000000000000000000000 
 pp_0057  687475.0 6177325.0 1.0  0.12880099999999999882405177231703419238 
 pp_0058  689875.0 6177325.0 1.0  1.00168999999999996930455381516367197037 
 pp_0059  701875.0 6177325.0 1.0  1.635229999999999961346475174650549888611 
 pp_0060  704275.0 6177325.0 1.0  3.000000000000000000000000000000000000000 
 pp_0061  668275.0 6174925.0 1.0  0.01569620000000000042961190160895057488 
 pp_0062  670675.0 6174925.0 1.0  2.75354000000000009862333172350190579891 
 pp_0063  673075.0 6174925.0 1.0  0.31854999999999999982236431605997495353 
 pp_0064  675475.0 6174925.0 1.0  0.32683699999999998864197436887479852885 
 pp_0065  677875.0 6174925.0 1.0  0.57094400000000000705568936609779484570 
 pp_0066  680275.0 6174925.0 1.0  2.82638999999999995793587004300206899643 
 pp_0067  682675.0 6174925.0 1.0  1.08228999999999997427835296548437327147 
 pp_0068  685075.0 6174925.0 1.0  0.04547849999999999809352502211368118878 
 pp_0069  687475.0 6174925.0 1.0  0.15576300000000001255706649772037053481 
 pp_0070  699475.0 6174925.0 1.0  0.294478000000000017521983863844070583582 
 pp_0071  701875.0 6174925.0 1.0  1.111949999999999993960386746039148420095 
 pp_0072  704275.0 6174925.0 1.0  1.223090000000000010516032489249482750893 
 pp_0073  665875.0 6172525.0 1.0  9.393359999999999904174430298553489e-03 
 pp_0074  675475.0 6172525.0 1.0  1.74858000000000002316369318577926605940 
 pp_0075  677875.0 6172525.0 1.0  0.79517300000000001869437937784823589027 
 pp_0076  680275.0 6172525.0 1.0  0.78120999999999995999644397670635953546 
 pp_0077  682675.0 6172525.0 1.0  0.18130599999999999494271207822748692706 
 pp_0078  685075.0 6172525.0 1.0  0.80672299999999996789057377100107260048 
 pp_0079  692275.0 6172525.0 1.0  8.9143599999999996452704209559669835e-03 
