7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;-20;-38;-52;-60;-70;-83;-92.83;-101.1;-108.4;-113.4;-117.2;-121.5;-124;-124.6
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;-10;-35;-47;-57;-67;-78;-86.04;-98;-103.2;-110.3;-115;-119.1;-123.2;-125;-124.6
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;-32;-40;-52;-62;-75;-85;-92.29;-101;-109.6;-115.6;-120.3;-124.7;-128;-128.7;-129
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;9999;9999;9999;-26;-34;-41;-52;-66;-80;-91;-99.12;-108.6;-116.5;-122.5;-127.6;-131.3;-134.8;-137.7;-137.7
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;28;15;-5;-20;-28;-35;-40;-52;-67;-82;-96;-105.3;-118;-121.9;-128.1;-134;-136;-140.1;-145;-143.7
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;9999;19;-2;-20;-29;-32;-34;-40;-52;-67;-84;-98;-109.1;-119;-126;-131;-135.3;-138.5;-141.6;-144.3;-144.9
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;9999;2;-12;-27;-33;-36;-39.44;-46.51;-56.69;-67;-82;-98;-113;-122;-128;-133;-136;-140;-141.3;-142.8;-143.5
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;28;17;-7;-22;-30;-35;-39;-44.49;-52;-59.75;-67;-78;-92;-110;-119;-125;-131;-135;-139;-140.3;-142;-142.4
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;14;10;-10;-24;-32;-38;-43;-48.42;-54.99;-61.54;-69;-78;-88;-102;-113;-121;-128;-132;-135;-137.9;-140.3;-140.8
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;28;8;-13;-25;-35;-42;-47;-51;-57;-61;-67;-75;-84;-97;-107;-115;-122;-128;-132;-134.9;-137.2;-138.2
