9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;3.1778;2.6606;1.8409;1.38;0.8026;0.366;0.1645;0.017;-0.1027;-0.2348;-0.2872;-0.3065;-0.3128;-0.3131
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;3.3714;2.903;2.5878;1.9145;1.3946;0.7973;0.3321;0.1299;-0.0115;-0.1402;-0.3551;-0.3248;-0.3213;-0.3184;-0.3154
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;11;1.5704;2.8782;2.5731;1.658;1.3936;0.78;0.2698;0.0692;-0.0593;-0.1688;-0.2911;-0.33;-0.3328;-0.3244;-0.3177
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;43.852;42.993;39.432;28.234;12.998;5.6395;3.7614;2.9377;2.031;1.5485;0.8003;0.1692;-0.03;-0.1437;-0.242;-0.3517;-0.3808;-0.3619;-0.3339;-0.3179
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;43.685;42.548;39.564;32.404;21.84;10.323;5.9039;4.1991;3.2461;2.4335;1.693;0.6848;-0.0657;-0.196;-0.2683;-0.3727;-0.5699;-0.5011;-0.4121;-0.3408;-0.3075
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;44.199;42.467;39.513;34.117;27.183;15.3;1.7137;4.7087;4.3632;3.5247;2.6181;1.582;0.3609;-0.4708;-0.4114;-0.3866;-0.5225;-1.192;-0.6508;-0.4305;-0.3164;-0.2719
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;42.677;38.79;35.314;31.545;24.563;14.741;6.7497;5.957;4.8646;3.7053;2.6717;1.4714;0.0392;-1.378;-0.5862;-0.3733;-0.3947;-0.5094;-0.3942;-0.2908;-0.2249;-0.1966
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;35.372;34.128;32.06;27.964;21.925;15.87;10.543;7.8885;5.7604;4.0999;2.8332;1.4245;-0.2811;-0.602;-0.2344;-0.1063;-0.1116;-0.1422;-0.135;-0.1232;-0.1141;-0.1101
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;34;32.194;31.084;29.115;24.523;21.013;16.972;12.88;9.6685;6.8722;4.6649;3.1645;1.6204;0.7796;0.4397;0.3192;0.2319;0.1174;0.0788;0.0365;-10.4;-0.0275;-0.0412
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;32.884;31.674;29.066;24.671;20.244;17.156;14.269;11.157;8.1003;5.6353;3.7123;2.4167;1.4548;1.0045;0.7486;0.5221;0.3613;0.2424;0.1482;0.0791;0.031;0.0093
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;45;36.332;33.772;30.234;25.016;18.59;17.634;14.973;11.822;8.9393;6.3971;3.8244;3.1223;2.1587;1.4373;1.037;0.7254;0.4997;0.3398;0.2163;0.1294;0.0708;0.0447
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;50;43.894;37.342;34.641;31.08;26.515;22.77;19.369;15.815;12.467;9.6031;7.2289;5.3147;4.0273;2.8163;1.832;1.1935;0.7746;0.5357;0.362;0.2337;0.1479;0.0918;0.0677
9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;9999;54.275;49.861;44.966;39.534;36.542;32.678;28.777;25.997;22.027;16.571;12.864;9.8971;7.6292;5.9154;4.6716;3.4004;2.1906;1.1804;0.6844;0.4706;0.3145;0.203;0.1345;0.0949;0.0796
