7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;-7;-15;-22;-25;-30.21;-34.88;-39.98;-46.2;-51.07;-56.58;-64.29;-69.54;-70.37
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;-2.1;-12;-18;-23;-27;-31.07;-37;-40.81;-46.71;-52;-57.37;-65.54;-70;-70.57
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;4.9;-6;-14;-21;-25;-29;-32.78;-37.51;-42.54;-47.18;-52.08;-57.95;-64.43;-69.56;-70.5
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;14;-1;-10;-17;-23;-27;-31;-34.79;-39.36;-43.57;-47.13;-51.3;-57.1;-63.95;-69.31;-70.59
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;30;21;10;-1;-11;-18;-23;-28;-33;-36.87;-42;-43.66;-46.78;-50;-56.11;-63.93;-70;-70.55
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;15;26;18;6;-2;-11;-18;-22;-28;-34;-38.39;-41.57;-43.35;-46.06;-50.73;-56.48;-62.9;-68.76;-70.24
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;28;21;22;14;2;-2.862;-9.902;-17.03;-23;-28;-35;-40;-42;-42;-45;-53;-57;-62.78;-68.09;-70.27
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;30;27;22;18;12;5;-2.566;-8;-15.72;-22;-28;-34;-37;-38;-38;-49;-54;-58;-63.2;-70;-70.31
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;21.5;16;16;15;12;7;1;-3.189;-8.843;-14.2;-20;-26;-31;-33;-36;-40;-51;-55;-58;-63.21;-68.6;-70.3
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;18;13;8;5;2;-2;-6;-10;-13;-18;-23;-27;-31;-35;-41;-52;-56;-59;-63.61;-68.27;-70.24
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;8;2;-2;-5;-10;-12;-14;-18;-20;-24;-28;-34;-42;-52;-56;-60;-64.1;-70;-70.28
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;9999;9999;9999;-8;-11;-13;-15;-18;-20;-23;-28;-31;-42;-50;-55;-58;-63.28;-68.6;-70.25
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;-8;-13;-15;-17;-18.66;-21.1;-24.83;-29.23;-34.96;-41.66;-47;-52;-56;-62.02;-68.01;-70.4
