 pp_0000  701875.0 6198925.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0001  704275.0 6198925.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0002  699475.0 6196525.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0003  701875.0 6196525.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0004  704275.0 6196525.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0005  694675.0 6194125.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0006  697075.0 6194125.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0007  699475.0 6194125.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0008  701875.0 6194125.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0009  704275.0 6194125.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0010  692275.0 6191725.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0011  694675.0 6191725.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0012  697075.0 6191725.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0013  699475.0 6191725.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0014  701875.0 6191725.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0015  704275.0 6191725.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0016  687475.0 6189325.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0017  689875.0 6189325.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0018  692275.0 6189325.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0019  694675.0 6189325.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0020  697075.0 6189325.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0021  699475.0 6189325.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0022  701875.0 6189325.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0023  704275.0 6189325.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0024  687475.0 6186925.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0025  689875.0 6186925.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0026  692275.0 6186925.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0027  694675.0 6186925.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0028  697075.0 6186925.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0029  699475.0 6186925.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0030  701875.0 6186925.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0031  704275.0 6186925.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0032  692275.0 6184525.0 1.0  1.000000000000000000000000000000000e+00 
 pp_0033  694675.0 6184525.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0034  697075.0 6184525.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0035  699475.0 6184525.0 1.0  1.0000000000000000000000000000000000e+00 
 pp_0036  701875.0 6184525.0 1.0  1.0000000000000000000000000000000000e+00 
